File............:  genstack1516-010c_2025-01-10_cv_cathode_cell01 - JAN,10.2025

System..........:  GenStack1516-010C
Temperature.....:  Cl70,DPT.A/C54,T.Si.A/C75
Time............:  13:02:45-13:05:55
Slewrate........:  20mV/s
Comment.........:  Cell01_Cathode
                   p_So_C/A 0,5barg
                   ZENIUM_45085
                   PP212#33033
                   
Electr.area/sqcm:  280
Reference.......:   0.3874688,  0.2500000 PO/PF -3, 12399
Cyclic voltammogram

Lines:   45119
Columns: 3

Number     Time/s     Potential/V    Current/A 
96        3.990e-01      0.075031   -1.6628e+00
97        4.032e-01      0.075031   -1.6726e+00
98        4.074e-01      0.075031   -1.6766e+00
99        4.116e-01      0.075031   -1.6841e+00
100       4.158e-01      0.075031   -1.6841e+00
101       4.200e-01      0.075031   -1.7009e+00
102       4.242e-01      0.075031   -1.6875e+00
103       4.284e-01      0.075031   -1.6850e+00
104       4.326e-01      0.075031   -1.6787e+00
105       4.368e-01      0.075031   -1.6602e+00
106       4.410e-01      0.075031   -1.6599e+00
107       4.452e-01      0.075031   -1.6611e+00
108       4.494e-01      0.075031   -1.6524e+00
109       4.536e-01      0.075031   -1.6478e+00
110       4.578e-01      0.075031   -1.6632e+00
111       4.620e-01      0.075031   -1.6694e+00
112       4.662e-01      0.075031   -1.6798e+00
113       4.704e-01      0.075031   -1.6629e+00
114       4.746e-01      0.075031   -1.6455e+00
115       4.788e-01      0.075031   -1.6749e+00
116       4.830e-01      0.075031   -1.6776e+00
117       4.872e-01      0.075031   -1.6579e+00
118       4.914e-01      0.075031   -1.6460e+00
119       4.956e-01      0.075031   -1.6228e+00
120       4.998e-01      0.075031   -1.6369e+00
121       5.040e-01      0.075031   -1.6499e+00
122       5.082e-01      0.075031   -1.6668e+00
123       5.124e-01      0.075031   -1.6833e+00
124       5.166e-01      0.075031   -1.6685e+00
125       5.208e-01      0.075031   -1.6813e+00
126       5.250e-01      0.075031   -1.6869e+00
127       5.292e-01      0.075031   -1.6666e+00
128       5.334e-01      0.075031   -1.6525e+00
129       5.376e-01      0.075031   -1.6710e+00
130       5.418e-01      0.075031   -1.6797e+00
131       5.460e-01      0.075031   -1.6711e+00
132       5.502e-01      0.075031   -1.6780e+00
133       5.544e-01      0.075031   -1.6830e+00
134       5.586e-01      0.075031   -1.7081e+00
135       5.628e-01      0.075031   -1.7110e+00
136       5.670e-01      0.075031   -1.7066e+00
137       5.712e-01      0.075031   -1.7050e+00
138       5.754e-01      0.075031   -1.6875e+00
139       5.796e-01      0.075031   -1.7017e+00
140       5.838e-01      0.075031   -1.7066e+00
141       5.880e-01      0.075031   -1.7016e+00
142       5.922e-01      0.075031   -1.6995e+00
143       5.964e-01      0.075031   -1.6887e+00
144       6.006e-01      0.075031   -1.6966e+00
145       6.048e-01      0.075031   -1.7091e+00
146       6.090e-01      0.075031   -1.6982e+00
147       6.132e-01      0.075031   -1.6963e+00
148       6.174e-01      0.075031   -1.6962e+00
149       6.216e-01      0.075031   -1.7081e+00
150       6.258e-01      0.075031   -1.7039e+00
151       6.300e-01      0.075031   -1.6831e+00
152       6.342e-01      0.075031   -1.6671e+00
153       6.384e-01      0.075031   -1.6869e+00
154       6.426e-01      0.075031   -1.6927e+00
155       6.468e-01      0.075031   -1.7069e+00
156       6.510e-01      0.075031   -1.7158e+00
157       6.552e-01      0.075031   -1.6924e+00
158       6.594e-01      0.075031   -1.7019e+00
159       6.636e-01      0.075031   -1.6953e+00
160       6.678e-01      0.075031   -1.6952e+00
161       6.720e-01      0.075031   -1.6889e+00
162       6.762e-01      0.075031   -1.6868e+00
163       6.804e-01      0.075031   -1.7017e+00
164       6.846e-01      0.075031   -1.7098e+00
165       6.888e-01      0.075031   -1.7082e+00
166       6.930e-01      0.075031   -1.6873e+00
167       6.972e-01      0.075031   -1.6964e+00
168       7.014e-01      0.075031   -1.7085e+00
169       7.056e-01      0.075031   -1.7042e+00
170       7.098e-01      0.075031   -1.6929e+00
171       7.140e-01      0.075031   -1.6876e+00
172       7.182e-01      0.075031   -1.7070e+00
173       7.224e-01      0.075031   -1.6908e+00
174       7.266e-01      0.075031   -1.6873e+00
175       7.308e-01      0.075031   -1.6893e+00
176       7.350e-01      0.075031   -1.7131e+00
177       7.392e-01      0.075031   -1.7659e+00
178       7.434e-01      0.075031   -1.7694e+00
179       7.476e-01      0.075031   -1.7213e+00
180       7.518e-01      0.075031   -1.6771e+00
181       7.560e-01      0.075031   -1.6501e+00
182       7.602e-01      0.075031   -1.6547e+00
183       7.644e-01      0.075031   -1.6779e+00
184       7.686e-01      0.075031   -1.6856e+00
185       7.728e-01      0.075031   -1.6741e+00
186       7.770e-01      0.075031   -1.6677e+00
187       7.812e-01      0.075031   -1.6623e+00
188       7.854e-01      0.075031   -1.6903e+00
189       7.896e-01      0.075031   -1.6895e+00
190       7.938e-01      0.075031   -1.6926e+00
191       7.980e-01      0.075031   -1.6828e+00
192       8.022e-01      0.075031   -1.6805e+00
193       8.064e-01      0.075031   -1.6766e+00
194       8.106e-01      0.075031   -1.6849e+00
195       8.148e-01      0.075031   -1.6782e+00
196       8.190e-01      0.075031   -1.6998e+00
197       8.232e-01      0.075031   -1.6883e+00
198       8.274e-01      0.075031   -1.6880e+00
199       8.316e-01      0.075031   -1.6980e+00
200       8.358e-01      0.075031   -1.6954e+00
201       8.400e-01      0.075031   -1.6971e+00
202       8.442e-01      0.075031   -1.7024e+00
203       8.484e-01      0.075031   -1.6895e+00
204       8.526e-01      0.075031   -1.6811e+00
205       8.568e-01      0.075031   -1.6923e+00
206       8.610e-01      0.075031   -1.6984e+00
207       8.652e-01      0.075031   -1.7036e+00
208       8.694e-01      0.075031   -1.6912e+00
209       8.736e-01      0.075031   -1.6809e+00
210       8.778e-01      0.075031   -1.6967e+00
211       8.820e-01      0.075031   -1.6861e+00
212       8.862e-01      0.075031   -1.6897e+00
213       8.904e-01      0.075031   -1.6975e+00
214       8.946e-01      0.075031   -1.6795e+00
215       8.988e-01      0.075031   -1.6890e+00
216       9.030e-01      0.075031   -1.7074e+00
217       9.072e-01      0.075031   -1.7029e+00
218       9.114e-01      0.075031   -1.6984e+00
219       9.156e-01      0.075031   -1.6855e+00
220       9.198e-01      0.075031   -1.6929e+00
221       9.240e-01      0.075031   -1.6997e+00
222       9.282e-01      0.075031   -1.6816e+00
223       9.324e-01      0.075031   -1.6840e+00
224       9.366e-01      0.075031   -1.6871e+00
225       9.408e-01      0.075031   -1.6805e+00
226       9.450e-01      0.075031   -1.6781e+00
227       9.492e-01      0.075031   -1.6873e+00
228       9.534e-01      0.075031   -1.6731e+00
229       9.576e-01      0.075031   -1.6754e+00
230       9.618e-01      0.075031   -1.6792e+00
231       9.660e-01      0.075031   -1.6864e+00
232       9.702e-01      0.075031   -1.6821e+00
233       9.744e-01      0.075031   -1.6611e+00
234       9.786e-01      0.075031   -1.6842e+00
235       9.828e-01      0.075031   -1.6863e+00
236       9.870e-01      0.075031   -1.6736e+00
237       9.912e-01      0.075031   -1.6577e+00
238       9.954e-01      0.075031   -1.6589e+00
239       9.996e-01      0.075062   -1.6703e+00
240       1.004e+00      0.075156   -1.4734e+00
241       1.008e+00      0.075250   -1.1990e+00
242       1.012e+00      0.075313   -1.2168e+00
243       1.016e+00      0.075406   -1.0992e+00
244       1.021e+00      0.075500   -9.0451e-01
245       1.025e+00      0.075562   -9.7331e-01
246       1.029e+00      0.075656   -8.8192e-01
247       1.033e+00      0.075750   -7.3025e-01
248       1.037e+00      0.075813   -8.1382e-01
249       1.042e+00      0.075906   -7.3750e-01
250       1.046e+00      0.076000   -6.0489e-01
251       1.050e+00      0.076062   -7.3326e-01
252       1.054e+00      0.076156   -6.9412e-01
253       1.058e+00      0.076250   -5.7364e-01
254       1.063e+00      0.076313   -6.2568e-01
255       1.067e+00      0.076406   -5.1481e-01
256       1.071e+00      0.076500   -3.8413e-01
257       1.075e+00      0.076594   -4.8665e-01
258       1.079e+00      0.076656   -4.4177e-01
259       1.084e+00      0.076750   -3.6246e-01
260       1.088e+00      0.076844   -4.6276e-01
261       1.092e+00      0.076906   -3.8894e-01
262       1.096e+00      0.077000   -3.2375e-01
263       1.100e+00      0.077094   -4.8385e-01
264       1.105e+00      0.077156   -4.0857e-01
265       1.109e+00      0.077250   -3.3317e-01
266       1.113e+00      0.077344   -4.4497e-01
267       1.117e+00      0.077406   -3.5570e-01
268       1.121e+00      0.077500   -2.9571e-01
269       1.126e+00      0.077594   -4.2418e-01
270       1.130e+00      0.077688   -3.3192e-01
271       1.134e+00      0.077750   -2.5849e-01
272       1.138e+00      0.077844   -3.7709e-01
273       1.142e+00      0.077937   -2.6934e-01
274       1.147e+00      0.078000   -2.2603e-01
275       1.151e+00      0.078094   -3.4043e-01
276       1.155e+00      0.078187   -2.3054e-01
277       1.159e+00      0.078250   -2.0469e-01
278       1.163e+00      0.078344   -3.2962e-01
279       1.168e+00      0.078437   -2.0195e-01
280       1.172e+00      0.078500   -1.7914e-01
281       1.176e+00      0.078594   -2.9275e-01
282       1.180e+00      0.078687   -1.8454e-01
283       1.184e+00      0.078781   -1.6399e-01
284       1.189e+00      0.078844   -2.7649e-01
285       1.193e+00      0.078937   -1.4579e-01
286       1.197e+00      0.079031   -1.3155e-01
287       1.201e+00      0.079125   -2.6478e-01
288       1.205e+00      0.079187   -1.0620e-01
289       1.210e+00      0.079281   -9.2860e-02
290       1.214e+00      0.079344   -2.1193e-01
291       1.218e+00      0.079437   -7.1514e-02
292       1.222e+00      0.079531   -5.8338e-02
293       1.226e+00      0.079594   -1.7513e-01
294       1.231e+00      0.079687   -3.9432e-02
295       1.235e+00      0.079781   -4.8967e-02
296       1.239e+00      0.079875   -1.7626e-01
297       1.243e+00      0.079937   -2.7801e-02
298       1.247e+00      0.080031   -3.0713e-02
299       1.252e+00      0.080125   -1.2020e-01
300       1.256e+00      0.080187    3.9002e-02
301       1.260e+00      0.080281   -3.7992e-04
302       1.264e+00      0.080375   -1.1701e-01
303       1.268e+00      0.080437    5.6655e-02
304       1.273e+00      0.080531    4.4008e-02
305       1.277e+00      0.080625   -5.8263e-02
306       1.281e+00      0.080687    8.5502e-02
307       1.285e+00      0.080781    5.5873e-02
308       1.289e+00      0.080875   -3.7174e-02
309       1.294e+00      0.080969    1.3208e-01
310       1.298e+00      0.081031    9.8511e-02
311       1.302e+00      0.081125    4.4352e-03
312       1.306e+00      0.081219    1.4898e-01
313       1.310e+00      0.081281    1.0536e-01
314       1.315e+00      0.081375    4.0267e-02
315       1.319e+00      0.081469    1.9641e-01
316       1.323e+00      0.081531    1.4712e-01
317       1.327e+00      0.081625    5.8396e-02
318       1.331e+00      0.081719    2.0429e-01
319       1.336e+00      0.081781    1.6813e-01
320       1.340e+00      0.081875    8.8383e-02
321       1.344e+00      0.081969    2.4038e-01
322       1.348e+00      0.082062    1.8607e-01
323       1.352e+00      0.082125    1.1766e-01
324       1.357e+00      0.082219    2.7345e-01
325       1.361e+00      0.082313    2.1227e-01
326       1.365e+00      0.082375    1.4865e-01
327       1.369e+00      0.082469    2.9822e-01
328       1.373e+00      0.082562    2.2782e-01
329       1.378e+00      0.082625    1.6414e-01
330       1.382e+00      0.082719    3.0862e-01
331       1.386e+00      0.082813    2.3326e-01
332       1.390e+00      0.082875    2.0250e-01
333       1.394e+00      0.082969    3.6475e-01
334       1.399e+00      0.083062    2.7175e-01
335       1.403e+00      0.083156    2.4422e-01
336       1.407e+00      0.083219    3.9047e-01
337       1.411e+00      0.083313    3.1387e-01
338       1.415e+00      0.083406    2.8453e-01
339       1.420e+00      0.083469    4.1403e-01
340       1.424e+00      0.083562    3.0725e-01
341       1.428e+00      0.083656    2.6687e-01
342       1.432e+00      0.083719    3.7996e-01
343       1.436e+00      0.083813    2.7018e-01
344       1.441e+00      0.083906    2.6599e-01
345       1.445e+00      0.083969    4.4560e-01
346       1.449e+00      0.084062    3.8430e-01
347       1.453e+00      0.084156    3.9114e-01
348       1.457e+00      0.084250    5.0366e-01
349       1.462e+00      0.084313    3.8232e-01
350       1.466e+00      0.084406    3.9847e-01
351       1.470e+00      0.084500    5.3628e-01
352       1.474e+00      0.084562    4.2567e-01
353       1.478e+00      0.084656    4.1647e-01
354       1.483e+00      0.084750    5.2069e-01
355       1.487e+00      0.084813    4.1399e-01
356       1.491e+00      0.084906    4.4225e-01
357       1.495e+00      0.085000    5.5474e-01
358       1.499e+00      0.085062    4.1925e-01
359       1.504e+00      0.085156    4.6742e-01
360       1.508e+00      0.085250    5.5974e-01
361       1.512e+00      0.085313    4.4631e-01
362       1.516e+00      0.085406    5.0714e-01
363       1.520e+00      0.085500    5.9463e-01
364       1.525e+00      0.085594    4.5703e-01
365       1.529e+00      0.085656    5.0642e-01
366       1.533e+00      0.085750    5.8407e-01
367       1.537e+00      0.085844    4.5866e-01
368       1.541e+00      0.085906    5.2882e-01
369       1.546e+00      0.086000    6.0041e-01
370       1.550e+00      0.086094    4.7770e-01
371       1.554e+00      0.086156    5.6752e-01
372       1.558e+00      0.086250    6.3955e-01
373       1.562e+00      0.086344    5.1140e-01
374       1.567e+00      0.086406    5.8462e-01
375       1.571e+00      0.086500    6.5997e-01
376       1.575e+00      0.086594    5.4141e-01
377       1.579e+00      0.086687    6.3237e-01
378       1.583e+00      0.086750    6.9682e-01
379       1.588e+00      0.086844    5.6169e-01
380       1.592e+00      0.086937    6.6719e-01
381       1.596e+00      0.087000    7.1034e-01
382       1.600e+00      0.087094    5.4839e-01
383       1.604e+00      0.087187    6.7799e-01
384       1.609e+00      0.087250    7.2852e-01
385       1.613e+00      0.087344    5.9170e-01
386       1.617e+00      0.087438    7.0509e-01
387       1.621e+00      0.087500    7.2438e-01
388       1.625e+00      0.087594    5.8892e-01
389       1.630e+00      0.087687    7.1269e-01
390       1.634e+00      0.087781    7.3341e-01
391       1.638e+00      0.087844    6.0033e-01
392       1.642e+00      0.087937    7.2755e-01
393       1.646e+00      0.088031    7.5500e-01
394       1.651e+00      0.088094    6.1847e-01
395       1.655e+00      0.088187    7.5814e-01
396       1.659e+00      0.088281    7.6641e-01
397       1.663e+00      0.088344    6.4263e-01
398       1.667e+00      0.088438    7.8855e-01
399       1.672e+00      0.088531    7.7469e-01
400       1.676e+00      0.088594    6.4520e-01
401       1.680e+00      0.088687    7.9302e-01
402       1.684e+00      0.088781    7.8015e-01
403       1.688e+00      0.088875    6.6433e-01
404       1.693e+00      0.088938    8.2168e-01
405       1.697e+00      0.089031    8.0916e-01
406       1.701e+00      0.089125    6.7838e-01
407       1.705e+00      0.089187    8.4817e-01
408       1.709e+00      0.089281    8.1852e-01
409       1.714e+00      0.089375    7.0788e-01
410       1.718e+00      0.089437    8.7541e-01
411       1.722e+00      0.089531    8.4393e-01
412       1.726e+00      0.089625    7.0566e-01
413       1.730e+00      0.089687    8.5415e-01
414       1.735e+00      0.089781    8.2002e-01
415       1.739e+00      0.089875    7.1391e-01
416       1.743e+00      0.089969    8.9102e-01
417       1.747e+00      0.090031    8.3620e-01
418       1.751e+00      0.090125    7.4129e-01
419       1.756e+00      0.090219    9.2884e-01
420       1.760e+00      0.090281    8.4860e-01
421       1.764e+00      0.090375    7.3754e-01
422       1.768e+00      0.090469    8.8995e-01
423       1.772e+00      0.090531    7.9360e-01
424       1.777e+00      0.090625    7.1055e-01
425       1.781e+00      0.090719    9.3379e-01
426       1.785e+00      0.090781    9.1644e-01
427       1.789e+00      0.090875    8.4030e-01
428       1.793e+00      0.090969    1.0236e+00
429       1.798e+00      0.091062    9.2826e-01
430       1.802e+00      0.091125    8.3078e-01
431       1.806e+00      0.091219    9.7820e-01
432       1.810e+00      0.091313    9.1278e-01
433       1.814e+00      0.091375    8.8158e-01
434       1.819e+00      0.091469    1.0268e+00
435       1.823e+00      0.091562    9.1132e-01
436       1.827e+00      0.091625    8.4702e-01
437       1.831e+00      0.091719    1.0337e+00
438       1.835e+00      0.091813    9.4553e-01
439       1.840e+00      0.091875    8.8754e-01
440       1.844e+00      0.091969    1.0344e+00
441       1.848e+00      0.092062    9.3141e-01
442       1.852e+00      0.092156    8.8621e-01
443       1.856e+00      0.092219    1.0558e+00
444       1.861e+00      0.092313    9.4546e-01
445       1.865e+00      0.092406    9.1583e-01
446       1.869e+00      0.092469    1.0665e+00
447       1.873e+00      0.092562    9.4287e-01
448       1.877e+00      0.092656    9.1081e-01
449       1.882e+00      0.092719    1.0666e+00
450       1.886e+00      0.092813    9.3365e-01
451       1.890e+00      0.092906    9.4038e-01
452       1.894e+00      0.092969    1.0988e+00
453       1.898e+00      0.093062    9.5492e-01
454       1.903e+00      0.093156    1.0006e+00
455       1.907e+00      0.093250    1.0998e+00
456       1.911e+00      0.093313    9.7433e-01
457       1.915e+00      0.093406    1.0130e+00
458       1.919e+00      0.093500    1.1264e+00
459       1.924e+00      0.093562    9.7271e-01
460       1.928e+00      0.093656    1.0009e+00
461       1.932e+00      0.093750    1.1190e+00
462       1.936e+00      0.093813    9.7158e-01
463       1.940e+00      0.093906    1.0045e+00
464       1.945e+00      0.094000    1.1253e+00
465       1.949e+00      0.094062    9.9287e-01
466       1.953e+00      0.094156    1.0434e+00
467       1.957e+00      0.094250    1.1426e+00
468       1.961e+00      0.094313    9.8719e-01
469       1.966e+00      0.094406    1.0374e+00
470       1.970e+00      0.094500    1.1444e+00
471       1.974e+00      0.094594    1.0039e+00
472       1.978e+00      0.094656    1.0827e+00
473       1.982e+00      0.094750    1.1701e+00
474       1.987e+00      0.094844    1.0158e+00
475       1.991e+00      0.094906    1.1057e+00
476       1.995e+00      0.095000    1.2029e+00
477       1.999e+00      0.095094    1.0370e+00
478       2.003e+00      0.095187    1.1549e+00
479       2.008e+00      0.095250    1.1896e+00
480       2.012e+00      0.095344    1.0343e+00
481       2.016e+00      0.095406    1.1524e+00
482       2.020e+00      0.095500    1.1866e+00
483       2.024e+00      0.095594    1.0167e+00
484       2.029e+00      0.095687    1.1431e+00
485       2.033e+00      0.095750    1.1957e+00
486       2.037e+00      0.095844    1.0372e+00
487       2.041e+00      0.095938    1.1714e+00
488       2.045e+00      0.096000    1.1932e+00
489       2.050e+00      0.096094    1.0441e+00
490       2.054e+00      0.096187    1.1805e+00
491       2.058e+00      0.096250    1.1910e+00
492       2.062e+00      0.096344    1.0431e+00
493       2.066e+00      0.096438    1.2056e+00
494       2.071e+00      0.096500    1.2148e+00
495       2.075e+00      0.096594    1.0648e+00
496       2.079e+00      0.096687    1.2084e+00
497       2.083e+00      0.096781    1.2064e+00
498       2.087e+00      0.096844    1.0523e+00
499       2.092e+00      0.096938    1.2187e+00
500       2.096e+00      0.097031    1.2290e+00
501       2.100e+00      0.097125    1.0572e+00
502       2.104e+00      0.097187    1.2348e+00
503       2.108e+00      0.097281    1.2304e+00
504       2.113e+00      0.097344    1.0821e+00
505       2.117e+00      0.097438    1.2615e+00
506       2.121e+00      0.097531    1.2375e+00
507       2.125e+00      0.097594    1.0969e+00
508       2.129e+00      0.097687    1.2626e+00
509       2.134e+00      0.097781    1.2204e+00
510       2.138e+00      0.097875    1.0703e+00
511       2.142e+00      0.097938    1.2496e+00
512       2.146e+00      0.098031    1.2055e+00
513       2.150e+00      0.098125    1.0381e+00
514       2.155e+00      0.098187    1.2388e+00
515       2.159e+00      0.098281    1.2052e+00
516       2.163e+00      0.098375    1.1010e+00
517       2.167e+00      0.098438    1.3319e+00
518       2.171e+00      0.098531    1.2872e+00
519       2.176e+00      0.098625    1.1663e+00
520       2.180e+00      0.098687    1.3373e+00
521       2.184e+00      0.098781    1.2547e+00
522       2.188e+00      0.098875    1.1631e+00
523       2.192e+00      0.098969    1.3563e+00
524       2.197e+00      0.099031    1.2600e+00
525       2.201e+00      0.099125    1.1581e+00
526       2.205e+00      0.099219    1.3513e+00
527       2.209e+00      0.099281    1.2567e+00
528       2.213e+00      0.099375    1.1523e+00
529       2.218e+00      0.099469    1.3520e+00
530       2.222e+00      0.099531    1.2705e+00
531       2.226e+00      0.099625    1.1557e+00
532       2.230e+00      0.099719    1.3568e+00
533       2.234e+00      0.099781    1.2580e+00
534       2.239e+00      0.099875    1.1551e+00
535       2.243e+00      0.099969    1.3648e+00
536       2.247e+00      0.100063    1.2760e+00
537       2.251e+00      0.100125    1.2012e+00
538       2.255e+00      0.100219    1.3941e+00
539       2.260e+00      0.100313    1.2608e+00
540       2.264e+00      0.100375    1.1964e+00
541       2.268e+00      0.100469    1.3851e+00
542       2.272e+00      0.100563    1.2779e+00
543       2.276e+00      0.100625    1.2079e+00
544       2.281e+00      0.100719    1.3732e+00
545       2.285e+00      0.100813    1.2526e+00
546       2.289e+00      0.100875    1.2294e+00
547       2.293e+00      0.100969    1.4036e+00
548       2.297e+00      0.101063    1.2635e+00
549       2.302e+00      0.101156    1.2517e+00
550       2.306e+00      0.101219    1.3986e+00
551       2.310e+00      0.101313    1.2744e+00
552       2.314e+00      0.101406    1.2551e+00
553       2.318e+00      0.101469    1.4156e+00
554       2.323e+00      0.101563    1.2727e+00
555       2.327e+00      0.101656    1.2657e+00
556       2.331e+00      0.101719    1.4129e+00
557       2.335e+00      0.101813    1.2760e+00
558       2.339e+00      0.101906    1.2729e+00
559       2.344e+00      0.101969    1.4045e+00
560       2.348e+00      0.102063    1.2622e+00
561       2.352e+00      0.102156    1.2808e+00
562       2.356e+00      0.102250    1.4193e+00
563       2.360e+00      0.102313    1.2753e+00
564       2.365e+00      0.102406    1.3069e+00
565       2.369e+00      0.102500    1.4330e+00
566       2.373e+00      0.102563    1.2768e+00
567       2.377e+00      0.102656    1.3163e+00
568       2.381e+00      0.102750    1.4299e+00
569       2.386e+00      0.102813    1.2646e+00
570       2.390e+00      0.102906    1.3295e+00
571       2.394e+00      0.103000    1.4627e+00
572       2.398e+00      0.103063    1.2737e+00
573       2.402e+00      0.103156    1.3895e+00
574       2.407e+00      0.103250    1.4544e+00
575       2.411e+00      0.103344    1.2938e+00
576       2.415e+00      0.103406    1.3796e+00
577       2.419e+00      0.103500    1.4457e+00
578       2.423e+00      0.103594    1.2638e+00
579       2.428e+00      0.103656    1.3482e+00
580       2.432e+00      0.103750    1.4329e+00
581       2.436e+00      0.103844    1.2722e+00
582       2.440e+00      0.103906    1.3648e+00
583       2.444e+00      0.104000    1.4308e+00
584       2.449e+00      0.104094    1.2706e+00
585       2.453e+00      0.104156    1.3908e+00
586       2.457e+00      0.104250    1.4432e+00
587       2.461e+00      0.104344    1.2767e+00
588       2.465e+00      0.104406    1.3972e+00
589       2.470e+00      0.104500    1.4258e+00
590       2.474e+00      0.104594    1.2247e+00
591       2.478e+00      0.104688    1.3242e+00
592       2.482e+00      0.104750    1.3762e+00
593       2.486e+00      0.104844    1.2636e+00
594       2.491e+00      0.104938    1.4669e+00
595       2.495e+00      0.105000    1.5311e+00
596       2.499e+00      0.105094    1.3248e+00
597       2.503e+00      0.105188    1.4876e+00
598       2.507e+00      0.105250    1.4517e+00
